"datetime";"date";"time";"price";"shares";"amount";"tax";"fee";"realizedgains";"type";"broker";"assettype";"identifier";"wkn";"originalcurrency";"currency";"fxrate";"holding";"holdingname";"holdingnickname";"exchange";"avgholdingperiod"
"2025-06-22T17:08:12.535Z";"22.06.2025";"19:08:00";1;10;10;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-21T00:29:55.963Z";"21.06.2025";"02:29:00";1;17,4;17,4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-20T14:50:00.001Z";"20.06.2025";"16:50:00";227,15;0,301782;68,55;0;0;;"Buy";"trade_republic";"Security";"US79466L3024";"A0B87V";;"EUR";;;"Salesforce";"";"langschwarz";
"2025-06-20T14:50:00.000Z";"20.06.2025";"16:50:00";227,15;3;681,45;0;1;;"Buy";"trade_republic";"Security";"US79466L3024";"A0B87V";;"EUR";;;"Salesforce";"";"langschwarz";
"2025-06-20T08:37:25.523Z";"20.06.2025";"10:37:00";13,65;20;273;0;0,99;;"Buy";"scalable_capital";"Security";"LU2290522684";"A2QNEL";;"EUR";;;"InPost";"";"";
"2025-06-20T08:35:41.087Z";"20.06.2025";"10:35:00";10,64;52;553,18;0;0,99;;"Buy";"scalable_capital";"Security";"KYG6683N1034";"A3C82G";;"EUR";;;"Nubank";"";"";
"2025-06-20T07:00:00.000Z";"20.06.2025";"09:00:00";0,6;27;16,2;0;0;;"Dividend";"scalable_capital";"Security";"AT0000A0E9W5";"A0X9EJ";;"EUR";;;"Kontron";"";"";
"2025-06-20T06:27:55.120Z";"20.06.2025";"08:27:00";1;349;349;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-19T13:53:05.839Z";"19.06.2025";"15:53:00";27,6;10;276;0;0,99;12,6;"Sell";"scalable_capital";"Security";"GRS282183003";"925529";;"EUR";;;"Jumbo";"";"";9588977692
"2025-06-19T13:52:31.351Z";"19.06.2025";"15:52:00";27,58;20;551,6;0;0,99;42;"Sell";"scalable_capital";"Security";"GRS282183003";"925529";;"EUR";;;"Jumbo";"";"";15363349300
"2025-06-18T15:07:18.378Z";"18.06.2025";"17:07:00";1;96;96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-18T08:14:44.200Z";"18.06.2025";"10:14:00";1;610,62;610,62;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-18T07:00:00.000Z";"18.06.2025";"09:00:00";0,23;6;1,4;0,21;0;;"Dividend";"scalable_capital";"Security";"US7391281067";"865628";;"EUR";;;"POWELL INDUSTRIES";"";"";
"2025-06-18T00:00:00.001Z";"18.06.2025";"02:00:00";1;610,62;610,62;0;0;;"TransferOut";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-06-16T14:24:08.793Z";"16.06.2025";"16:24:00";1;10,85;10,85;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-16T07:19:16.575Z";"16.06.2025";"09:19:00";14,04;35;491,4;0;0,99;;"Buy";"scalable_capital";"Security";"LU2290522684";"A2QNEL";;"EUR";;;"InPost";"";"";
"2025-06-16T07:00:00.007Z";"16.06.2025";"09:00:00";349;0,071633;25;0;0;;"Buy";"trade_republic";"Security";"JP3236200006";"874827";;"EUR";;;"Keyence";"";"langschwarz";
"2025-06-16T07:00:00.006Z";"16.06.2025";"09:00:00";0,18;4,332111;0,79;0,22;0;;"Dividend";"trade_republic";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";"";"langschwarz";
"2025-06-16T07:00:00.005Z";"16.06.2025";"09:00:00";2099,52;0,023815;50;0;0;;"Buy";"trade_republic";"Security";"US58733R1023";"A0MYNP";;"EUR";;;"Mercado Libre";"";"langschwarz";
"2025-06-16T07:00:00.004Z";"16.06.2025";"09:00:00";137;0,145985;20;0;0;;"Buy";"trade_republic";"Security";"US81141R1005";"A2H5LX";;"EUR";;;"Sea (ADR)";"";"langschwarz";
"2025-06-16T07:00:00.003Z";"16.06.2025";"09:00:00";221,4;0,112917;25;0,1;0;;"Buy";"trade_republic";"Security";"FR0000121972";"860180";;"EUR";;;"Schneider Electric SE";"";"langschwarz";
"2025-06-16T07:00:00.002Z";"16.06.2025";"09:00:00";450,6;0,077674;35;0;0;;"Buy";"trade_republic";"Security";"US46120E6023";"888024";;"EUR";;;"Intuitive Surgical";"";"langschwarz";
"2025-06-16T07:00:00.001Z";"16.06.2025";"09:00:00";4,04;4,954173;20;0;0;;"Buy";"trade_republic";"Security";"KYG4124C1096";"A3C8H0";;"EUR";;;"Grab Holdings Limited";"";"langschwarz";
"2025-06-16T07:00:00.000Z";"16.06.2025";"09:00:00";0,18;17;3,1;0,47;0;;"Dividend";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";
"2025-06-16T07:00:00.000Z";"16.06.2025";"09:00:00";68,25;0,7326;50;0;0;;"Buy";"trade_republic";"Security";"DK0062498333";"A3EU6F";;"EUR";;;"Novo Nordisk 'B'";"";"langschwarz";
"2025-06-13T18:29:03.267Z";"13.06.2025";"20:29:00";68,4;10;684;0;0,99;-146,46;"Sell";"scalable_capital";"Security";"US5165441032";"A117UE";;"EUR";;;"Lantheus Hldg.";;"";19714618214
"2025-06-13T18:13:02.250Z";"13.06.2025";"20:13:00";69,32;6;415,92;0;0,99;-63,12;"Sell";"scalable_capital";"Security";"DK0062498333";"A3EU6F";;"EUR";;;"Novo Nordisk 'B'";"";"";15138190174
"2025-06-13T07:00:00.000Z";"13.06.2025";"09:00:00";0,27;6;1,65;0,25;0;;"Dividend";"scalable_capital";"Security";"US45841N1072";"A0MQY6";;"EUR";;;"Interactive Brokers Group A";"";"";
"2025-06-12T07:00:00.000Z";"12.06.2025";"09:00:00";0,72;6;4,32;0,65;0;;"Dividend";"scalable_capital";"Security";"US5949181045";"870747";;"EUR";;;"Microsoft";;"";
"2025-06-12T07:00:00.000Z";"12.06.2025";"09:00:00";0,2;0,08941;0,0175;0;0;;"Dividend";"trade_republic";"Security";"US49714P1084";"A2APEC";;"EUR";;;"Kinsale Capital";"";"langschwarz";
"2025-06-11T15:18:10.723Z";"11.06.2025";"17:18:00";1;60;60;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-11T07:00:00.000Z";"11.06.2025";"09:00:00";0,82;0,01066;0,00875;0;0;;"Dividend";"trade_republic";"Security";"US78409V1044";"A2AHZ7";;"EUR";;;"S&P Global";"";"langschwarz";
"2025-06-10T09:44:33.304Z";"10.06.2025";"11:44:00";1;3,87;3,87;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-09T21:43:05.000Z";"09.06.2025";"23:43:00";1;0;0;-4,72;0;;"cost";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-06-09T15:15:00.000Z";"09.06.2025";"17:15:00";69,1;0,590841;40,83;0;1;0,83;"Sell";"trade_republic";"Security";"US58933Y1055";"A0YD8Q";;"EUR";;;"Merck & Co., Inc.";"";"langschwarz";2103300000
"2025-06-09T10:35:00.001Z";"09.06.2025";"12:35:00";474,75;2;949,5;3,8;1;;"Buy";"trade_republic";"Security";"FR0000121014";"853292";;"EUR";;;"LVMH - Louis Vuitton Moët Hennessy";"";"langschwarz";
"2025-06-09T10:35:00.000Z";"09.06.2025";"12:35:00";474,75;0,527646;250,5;1;0;;"Buy";"trade_republic";"Security";"FR0000121014";"853292";;"EUR";;;"LVMH - Louis Vuitton Moët Hennessy";"";"langschwarz";
"2025-06-09T10:33:00.000Z";"09.06.2025";"12:33:00";0,9;600;540;0;1;-18;"Sell";"trade_republic";"Security";"MX01TR0H0006";"A2DYN3";;"EUR";;;"Grupo Traxion SAB de CV Ordinary Shares - Class A";"";"langschwarz";233400000
"2025-06-09T08:27:00.001Z";"09.06.2025";"10:27:00";53,36;0,45631;24,35;0,23;0;0,85;"Sell";"trade_republic";"Security";"CA13321L1085";"882017";;"EUR";;;"Cameco";"";"langschwarz";610020001
